provider,run_mode,city,start_time,scrap_time,station_name,device_id,device_type,network,access,kw,status_label,available_connectors,total_connectors,lat,lng,address,data
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:59,,DECPIL2834295,Type2,ChargePoint Inc.,Unspecified,,,null,2,52.611525,13.483506,"{'streetAndNumber': 'Alt-Karow 12', 'postalCode': '13125', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:00,,DEVATL000224382,Type2,Vattenfall DE,FreePublic,,,null,2,52.53113,13.38276,"{'streetAndNumber': 'Chausseestr. 23 ', 'postalCode': '10115', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:00,,DEALLEGO000133,Type2,Allego,Unspecified,,,null,2,52.503966,13.291348,"{'streetAndNumber': 'Kuno-Fischer-Str. vor Haus Suarezstr. 30', 'postalCode': '14057', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:01,,DEALLEGO002023,Type2,Allego,Unspecified,,,null,2,52.505621,13.419379,"{'streetAndNumber': 'Leuschnerdamm 1', 'postalCode': '10999', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:02,,DEEBGS430001,Type2,Ladenetz,FreePublic,,,null,2,52.492144,13.377841,"{'streetAndNumber': 'Yorckstraße 24', 'postalCode': '10965', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:03,,DEALLEGO000096,Type2,Allego,Unspecified,,,null,2,52.425428,13.366102,"{'streetAndNumber': 'Friedrichrodaer Str. 66', 'postalCode': '12249', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:04,,PP00424,Type2,innogy,FreePublic,,,null,2,52.506653,13.322127,"{'streetAndNumber': 'Savignyplatz 6', 'postalCode': '10623', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:05,,DEALLEGO000183,Type2,Allego,Unspecified,,,null,2,52.512969,13.390118,"{'streetAndNumber': 'Taubenstr. 14', 'postalCode': '10117', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:06,,PP00425,Type2,innogy,FreePublic,,,null,2,52.513105,13.329528,"{'streetAndNumber': 'Straße des 17. Juni 115', 'postalCode': '10623', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:07,,PP00411,Type2,innogy,FreePublic,,,null,2,52.528677,13.378846,"{'streetAndNumber': 'Platz vor dem Neuen Tor', 'postalCode': '10117', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:08,,DEALLEGO001149,Type2,Allego,Unspecified,,,null,2,52.543395,13.205021,"{'streetAndNumber': 'Feldstr. 51', 'postalCode': '13585', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:09,,DECPIL2826775,Type2,ChargePoint Inc.,Unspecified,,,null,2,52.368464,13.131279,"{'streetAndNumber': 'Gerlachstraße 14', 'postalCode': '14480', 'city': 'Potsdam', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:10,,KP00017,Type2,innogy,FreePublic,,,null,2,52.530483,13.39135,"{'streetAndNumber': 'Gartenstr. 13', 'postalCode': '10115', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:11,,DEALLEGO000921,Type2,Allego,Unspecified,,,null,2,52.496013,13.319607,"{'streetAndNumber': 'Düsseldorfer Str. ggü. 17', 'postalCode': '10719', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:11,,08000143,Type2,NewMotion,Unspecified,,,null,1,52.527977,13.369248,"{'streetAndNumber': 'Heidestraße 58', 'postalCode': '10557', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:12,,DEALLEGO000649EV,TepcoCHAdeMO,Allego,Unspecified,,,null,3,52.518437,13.408592,"{'streetAndNumber': 'Rathausstr. 15', 'postalCode': '10178', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:13,,DEEMBS0012,Type2,Ladenetz,FreePublic,,,null,2,52.402861,13.220417,"{'streetAndNumber': 'Adolf-Grimme-Ring 10', 'postalCode': '14532', 'city': 'Kleinmachnow', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:14,,DEALLEGO001903,Type2,Allego,Unspecified,,,null,2,52.527273,13.449363,"{'streetAndNumber': 'Landsberger Allee 87', 'postalCode': '10407', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:15,,DEALLEGO000284,Type2,Allego,Unspecified,,,null,1,52.498498,13.465531,"{'streetAndNumber': 'Markgrafendamm 6', 'postalCode': '10245', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:16,,DEALLEGO020030,Type2Combo,Allego,Unspecified,,,null,2,52.662451,13.271324,"{'streetAndNumber': 'Kurt-Tucholsky-Str. 33e', 'postalCode': '16540', 'city': 'Hohen Neuendorf', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:17,,PP00431,Type2,innogy,FreePublic,,,null,2,52.41626,13.496625,"{'streetAndNumber': 'Alt-Rudow 74', 'postalCode': '12355', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:18,,DEALLEGO001176,Type2,Allego,Unspecified,,,null,2,52.535618,13.431859,"{'streetAndNumber': 'Chodowieckistr. ggü. 1', 'postalCode': '10405', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:19,,DEALLEGO001992,Type2,Allego,Unspecified,,,null,2,52.529717,13.341245,"{'streetAndNumber': 'Wilhelmshavener Str. 58', 'postalCode': '10551', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:20,,DEALLEGO002043,Type2,Allego,Unspecified,,,null,2,52.524429,13.313485,"{'streetAndNumber': 'Klaustaler Str. 34', 'postalCode': '10589', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:21,,DEALLEGO001063,Type2,Allego,Unspecified,,,null,1,52.446744,13.230782,"{'streetAndNumber': 'Fischerhüttenstraße 118', 'postalCode': '14163', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:22,,08002253,Type2,NewMotion,Unspecified,,,null,1,52.50502,13.375925,"{'streetAndNumber': 'Gabriele-Tergit-Promenade 19', 'postalCode': '10785', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:23,,DEALLEGO001177,Type2,Allego,Unspecified,,,null,2,52.509573,13.393978,"{'streetAndNumber': 'Markgrafenstraße 28', 'postalCode': '10117', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:23,,08002255,Type2,NewMotion,Unspecified,,,null,1,52.505043,13.375789,"{'streetAndNumber': 'Gabriele-Tergit-Promenade 19', 'postalCode': '10785', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:24,,PP00375,Type2,innogy,FreePublic,,,null,2,52.476478,13.600761,"{'streetAndNumber': 'Kastanienallee 1', 'postalCode': '12623', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:25,,TE100001537,Type2,Robert Bosch GmbH,Restricted,,,null,2,52.531223,13.274113,"{'streetAndNumber': 'Wohlrabedamm 15', 'postalCode': '13629', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:26,,PP00426,Type2,innogy,FreePublic,,,null,2,52.508373,13.272694,"{'streetAndNumber': 'Theodor-Heuss-Platz 5', 'postalCode': '14052', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:27,,DEALLEGO000084,Type2,Allego,Unspecified,,,null,2,52.467513,13.490609,"{'streetAndNumber': 'Glanzstr. 3', 'postalCode': '12437', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:28,,PP00434,Type2,innogy,FreePublic,,,null,2,52.51897,13.390248,"{'streetAndNumber': 'Planckstr. 4', 'postalCode': '10117', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:29,,DEVATL000162735,Type2,Vattenfall DE,FreePublic,,,null,2,52.542705,13.542408,"{'streetAndNumber': 'Marzahner Promenade 1 ', 'postalCode': '12679', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:30,,DEALLEGO001188,Type2,Allego,Unspecified,,,null,2,52.606974,13.425336,"{'streetAndNumber': 'Arnouxstr. 13', 'postalCode': '13127', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:31,,DEALLEGO000095,Type2,Allego,Unspecified,,,null,2,52.555641,13.431897,"{'streetAndNumber': 'Brauhausstr. 4', 'postalCode': '13086', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:32,,7217,Type2,Energie- und Wasser Potsdam,FreePublic,,,null,4,52.38931,13.06458,"{'streetAndNumber': 'Brauhausberg 1', 'postalCode': '14473', 'city': 'Potsdam', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:33,,DEALLEGO000050,Type2,Allego,Unspecified,,,null,2,52.474872,13.42787,"{'streetAndNumber': 'Leykestr. 18', 'postalCode': '12053', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:34,,DEALLEGO001124,Type2,Allego,Unspecified,,,null,2,52.583749,13.283545,"{'streetAndNumber': 'Am Borsigturm 48', 'postalCode': '13507', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:35,,DEALLEGO001916,Type2,Allego,Unspecified,,,null,2,52.454983,13.348516,"{'streetAndNumber': 'Munsterdamm 51', 'postalCode': '12169', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:36,,DEALLEGO001168,Type2,Allego,Unspecified,,,null,2,52.501334,13.388511,"{'streetAndNumber': 'Wilhelmstr. 138', 'postalCode': '10963', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:36,,3b1a3dbc-699a-4b4a-9b96-e836d50d7968,Type2,Digital Energy Solutions,Unspecified,,,null,2,52.562249,13.46368,"{'streetAndNumber': 'Gehringstr. 20', 'postalCode': '13088', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:37,,9d63b766-1322-487f-9f01-61bd221f05c7,Type2,Digital Energy Solutions,Unspecified,,,null,2,52.562249,13.46368,"{'streetAndNumber': 'Gehringstr. 20', 'postalCode': '13088', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:38,,PP00439,Type2,innogy,FreePublic,,,null,2,52.533837,13.403191,"{'streetAndNumber': 'Veteranenstr. 25', 'postalCode': '10119', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:39,,DEALLEGO000071,Type2,Allego,Unspecified,,,null,2,52.500008,13.407592,"{'streetAndNumber': 'Wassertorstr. 53', 'postalCode': '10969', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:40,,DEALLEGO000235,TepcoCHAdeMO,Allego,Unspecified,,,null,3,52.47974,13.43987,"{'streetAndNumber': 'Donaustr. 89', 'postalCode': '12043', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:41,,DEALLEGO001150,Type2,Allego,Unspecified,,,null,2,52.524127,13.349306,"{'streetAndNumber': 'Kirchstr. 2', 'postalCode': '10557', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:42,,DEEMBS0013,Type2,Ladenetz,FreePublic,,,null,2,52.403528,13.221111,"{'streetAndNumber': 'Adolf-Grimme-Ring 14', 'postalCode': '14532', 'city': 'Kleinmachnow', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:43,,a5e2e877-c993-4a78-8d0c-14ee114dcf31,Type2,Digital Energy Solutions,Unspecified,,,null,2,52.509072,13.562858,"{'streetAndNumber': 'Blumberger Damm 2', 'postalCode': '12683', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:44,,DEALLEGO001132,Type2,Allego,Unspecified,,,null,2,52.533243,13.195487,"{'streetAndNumber': 'Wilhelmshavener Str. 27', 'postalCode': '13581', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:46,,DEALLEGO001996,Type2,Allego,Unspecified,,,null,2,52.493281,13.37956,"{'streetAndNumber': 'Möckernstr. 93', 'postalCode': '10963', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:47,,08002660,Type2,NewMotion,Unspecified,,,null,1,52.52754,13.371724,"{'streetAndNumber': 'Invalidenstraße 50', 'postalCode': '10557', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:48,,DEALLEGO001137,Type2,Allego,Unspecified,,,null,2,52.485822,13.337844,"{'streetAndNumber': 'Badensche Str. 8', 'postalCode': '10825', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:49,,DEALLEGO001925,Type2,Allego,Unspecified,,,null,2,52.433627,13.267655,"{'streetAndNumber': 'Hampsteadstr. 49', 'postalCode': '14167', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:50,,DEALLEGO001190,Type2,Allego,Unspecified,,,null,2,52.506232,13.426218,"{'streetAndNumber': 'Engeldamm 30, 10179', 'postalCode': '10179', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:51,,DEEMBS0001,Type2,Ladenetz,FreePublic,,,null,2,52.600501,13.137548,"{'streetAndNumber': 'Berliner Allee 7', 'postalCode': '14621', 'city': 'Schönwalde-Glien', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:51,,22800,Type2,E.ON,PayingPublic,,,null,2,52.40167,13.258128,"{'streetAndNumber': 'Weinbergsweg 0', 'city': 'Teltow', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:52,,DEALLEGO000125,Type2,Allego,Unspecified,,,null,2,52.521066,13.434841,"{'streetAndNumber': 'Friedrichsberger Str. 24', 'postalCode': '10243', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:53,,DEALLEGO001949,Type2,Allego,Unspecified,,,null,2,52.443268,13.503147,"{'streetAndNumber': 'Herweghstr. 19', 'postalCode': '12487', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:54,,08002280,Type2,NewMotion,Unspecified,,,null,1,52.505023,13.375819,"{'streetAndNumber': 'Gabriele-Tergit-Promenade 19', 'postalCode': '10785', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:55,,CCH1900027DLT,Type2Combo,Comfortcharge gmbh,FreePublic,,,null,4,52.51007,13.49052,"{'streetAndNumber': 'Buchberger Str 4-12', 'postalCode': '10365', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:56,,f5af7056-586b-439f-91ef-19a4621048b3,Type2,has.to.be,Restricted,,,null,2,52.529243,13.378429,"{'streetAndNumber': 'Invalidenstraße 44', 'postalCode': '10115', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:57,,DEALLEGO000123,Type2,Allego,Unspecified,,,null,2,52.453059,13.315737,"{'streetAndNumber': 'Hindenburgdamm 65 c/d', 'postalCode': '12165', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:58,,DE*BDO*S720232639,Type2,chargeIT mobility,Unspecified,,,null,2,52.393833,13.393583,"{'streetAndNumber': 'Nuthestraße 1', 'postalCode': '12307', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:58:59,,DEALLEGO001890,Type2,Allego,Unspecified,,,null,2,52.536317,13.294966,"{'streetAndNumber': 'Klausningring 21', 'postalCode': '13627', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:00,,PP00372,Type2,innogy,FreePublic,,,null,2,52.471759,13.327429,"{'streetAndNumber': 'Friedrich-Wilhelm-Platz 7', 'postalCode': '12161', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:01,,DEALLEGO001108,Type2,Allego,Unspecified,,,null,2,52.54711,13.389803,"{'streetAndNumber': 'Ramlerstr. 1', 'postalCode': '13355', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:02,,DEALLEGO000109,Type2,Allego,Unspecified,,,null,2,52.497774,13.448166,"{'streetAndNumber': 'Schlesische Str. 26', 'postalCode': '10997', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:02,,DEALLEGO000034,Type2,Allego,Unspecified,,,null,2,52.494063,13.423077,"{'streetAndNumber': 'Spremberger Str. 7', 'postalCode': '12047', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:03,,DEALLEGO001015,Type2,Allego,Unspecified,,,null,2,52.535344,13.403331,"{'streetAndNumber': 'Swinemünder Str. 126', 'postalCode': '10435', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:04,,DEALLEGO001178,Type2,Allego,Unspecified,,,null,2,52.546174,13.441678,"{'streetAndNumber': 'Mandelstraße 12', 'postalCode': '10409', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:05,,DEALLEGO000065,Type2,Allego,Unspecified,,,null,2,52.551304,13.340696,"{'streetAndNumber': 'Transvaalstr. 32', 'postalCode': '13351', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:06,,DEALLEGO000928,Type2,Allego,Unspecified,,,null,2,52.512212,13.393597,"{'streetAndNumber': 'Markgrafenstr. 33', 'postalCode': '10117', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:07,,PP00450,Type2,innogy,FreePublic,,,null,2,52.535279,13.517025,"{'streetAndNumber': 'Landsberger Allee 174', 'postalCode': '10369', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:08,,DECPIL2830945,Type2,ChargePoint Inc.,Unspecified,,,null,2,52.577629,13.295703,"{'streetAndNumber': 'Holzhauser Str. 11', 'postalCode': '13509', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:09,,08002282,Type2,NewMotion,Unspecified,,,null,1,52.505013,13.375861,"{'streetAndNumber': 'Gabriele-Tergit-Promenade 19', 'postalCode': '10785', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:10,,02003314,Type2,NewMotion,Unspecified,,,null,1,52.5495,13.387238,"{'streetAndNumber': 'Badstraße 4', 'postalCode': '13357', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:11,,02003325,Type2,NewMotion,Unspecified,,,null,1,52.5495,13.387238,"{'streetAndNumber': 'Badstraße 4', 'postalCode': '13357', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:12,,PP00422,Type2,innogy,FreePublic,,,null,2,52.507704,13.349451,"{'streetAndNumber': 'Stülerstr. 11', 'postalCode': '10787', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:13,,DE*I2G*E00002*B2*2,Type2,inno2grid,PayingPublic,,,null,1,52.482327,13.357307,"{'streetAndNumber': 'EUREF-Campus 15C', 'postalCode': '10829', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:14,,DE*I2G*E00002*BB*1,Type2,inno2grid,PayingPublic,,,null,1,52.482327,13.357307,"{'streetAndNumber': 'EUREF-Campus 15C', 'postalCode': '10829', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:15,,9a0b1365-b68c-42fd-9fee-2cb6e8948821,Type2,Digital Energy Solutions,Unspecified,,,null,2,52.452008,13.315025,"{'streetAndNumber': 'Hindenburgdamm 68', 'postalCode': '12203', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:16,,PP00458,Type2,innogy,FreePublic,,,null,2,52.51237,13.309532,"{'streetAndNumber': 'Krumme Str. 73', 'postalCode': '10585', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:17,,DEALLEGO000119,Type2,Allego,Unspecified,,,null,2,52.505876,13.317669,"{'streetAndNumber': 'Schlüterstr. 62', 'postalCode': '10625', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:18,,9caa8716-dd28-4012-82c1-8cccaeb5bab1,Type2,has.to.be,Restricted,,,null,1,52.508619,13.423747,"{'streetAndNumber': 'Köpenicker Straße 127-129', 'postalCode': '10179', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:19,,DE*BDO*S405338745,Type2,chargeIT mobility,Unspecified,,,null,2,52.390444,13.395667,"{'streetAndNumber': 'Nuthestraße 1', 'postalCode': '12307', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:20,,DEALLEGO001048,Type2,Allego,Unspecified,,,null,2,52.539392,13.356203,"{'streetAndNumber': 'Nordufer 6', 'postalCode': '13353', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:21,,DEVATL000162761,Type2,Vattenfall DE,FreePublic,,,null,2,52.50632,13.27902,"{'streetAndNumber': 'Hammarskjöldplatz 1 ', 'postalCode': '14055', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:21,,DEALLEGO000077,Type2,Allego,Unspecified,,,null,2,52.543283,13.417228,"{'streetAndNumber': 'Raumerstr. 6', 'postalCode': '10437', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:22,,DEALLEGO000201,Type2,Allego,Unspecified,,,null,2,52.499244,13.366073,"{'streetAndNumber': 'Kurfürstenstr. 164', 'postalCode': '10785', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:23,,DE*ONE*ECZUJ,Type2,EMONVIA,PayingPublic,,,null,1,52.395864,13.575295,"{'streetAndNumber': 'Stromstraße 40', 'postalCode': '12526', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:24,,DE*ONE*EQ4G4,Type2,EMONVIA,PayingPublic,,,null,1,52.395864,13.575295,"{'streetAndNumber': 'Stromstraße 40', 'postalCode': '12526', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:25,,DEALLEGO000290,Type2,Allego,Unspecified,,,null,1,52.58981,13.394456,"{'streetAndNumber': 'Nordendstr. 66c', 'postalCode': '13156', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:26,,DEALLEGO000170,Type2,Allego,Unspecified,,,null,2,52.463234,13.434451,"{'streetAndNumber': 'Juliusstr. 36', 'postalCode': '12051', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:27,,DEVATL000162717,Type2,Vattenfall DE,FreePublic,,,null,2,52.533453,13.513248,"{'streetAndNumber': 'Landsberger Allee 364 ', 'postalCode': '10365', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:28,,PP00452,Type2,innogy,FreePublic,,,null,2,52.544364,13.520168,"{'streetAndNumber': 'Märzahner Str. 24', 'postalCode': '13053', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:29,,DEALLEGO002004,Type2,Allego,Unspecified,,,null,2,52.529019,13.33173,"{'streetAndNumber': 'Waldenserstr. 10', 'postalCode': '10551', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:30,,DEALLEGO001953,Type2,Allego,Unspecified,,,null,2,52.529276,13.377542,"{'streetAndNumber': 'Schwarzer Weg/ Invalidenstr. 44', 'postalCode': '10115', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:59:31,,PP00378,Type2,innogy,FreePublic,,,null,2,52.483967,13.44355,"{'streetAndNumber': 'Wildenbruchplatz 1', 'postalCode': '12045', 'city': 'Berlin', 'country': 'DEU'}",
